TransporterID	Gene_name	Protein_Name_generally	Synonyms	DrugID	Drug_Name	synonyms
DTD0249	SLC29A3	Equilibrative nucleoside transporter 3	Solute carrier family 29 member 3; hENT3; SLC29A3; ENT3; HJCD; PHID; HCLAP	DR00087	Cladribine	(2R,3S,5R)-5-(6-amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol; 2 Chlorodeoxyadenosine; 2'-Deoxy-2-chloroadenosine; 2-CdA; 2-Chloro-2'-deoxy-beta-adenosine; 2-Chloro-2'-deoxyadenosine; 2-Chloro-6-amino-9-(2-deoxy-beta-D-erythropentofuranosyl)purine; 2-Chlorodeoxyadenosine; 2-chloro-6-amino-9-(2-deoxy-beta-D-erythro-pentofuranosyl)purine; 2-chloro-deoxyadenosine; Adenosine, 2-chloro-2'-deoxy; CL9; Chlorodeoxyadenosine; Cladarabine; Cladaribine; Cladribina; Cladribine (JAN/USAN/INN); Cladribine [USAN:INN:BAN]; Cladribinum; CldAdo; Leustat; Leustatin; Leustatin (TN); Leustatin, 2-chlorodeoxyadenosine, Cladribine; Litak; Movectro;Mylinax; RWJ 26251; RWJ-26251; RWJ-26251-000
DTD0249	SLC29A3	Equilibrative nucleoside transporter 3	Solute carrier family 29 member 3; hENT3; SLC29A3; ENT3; HJCD; PHID; HCLAP	DR00717	Cordycepin	3'-deoxyadenosine
DTD0249	SLC29A3	Equilibrative nucleoside transporter 3	Solute carrier family 29 member 3; hENT3; SLC29A3; ENT3; HJCD; PHID; HCLAP	DR00718	Tubercidin	Sparsamycin A
DTD0250	SLC29A4	Equilibrative nucleoside transporter 4	ENT4; PMAT; Plasma membrane monoamine transporter; SLC29A4; Solute carrier family 29 member 4; hENT4	DR00081	Ergotidine	1H-Imidazole-4-ethanamine; 1H-Imidazole-5-ethanamine; 2-(1H-Imidazol-4-yl)ethanamine; 2-(1H-imidazol-4-yl)ethan-1-amine; 2-(1H-imidazol-5-yl)ethanamine; 2-(3H-Imidazol-4-yl)-ethylamine; 2-(4-Imidazolyl)ethylamine; 2-Imidazol-4-ylethylamine; 2-[4-Imidazolyl]ethylamine; 4-(2-Aminoethyl)-1H-imidazole; 4-Imidazoleethylamine; 5-Imidazoleethylamine; ALBB-005968; Beta-Aminoethylglyoxaline; Beta-Aminoethylimidazole; Beta-Imidazolyl-4-ethylamine; Beta-aminothethylglyoxaline; Eramin; Ergamine; F411C768-A159-4FC0-A195-291A08BB03AA; Free histamine; H7125_SIGMA; Histamine; Histamine (DCF); Histamine Base; Histamine [USAN]; Histamine, Free Base; Histaminum; Histaminum (TN); Imidazole-4-ethylamine; Istamina; Istamina [Italian]; L-histamine; Theramine; ZERO/004089; [3H]histamine
DTD0250	SLC29A4	Equilibrative nucleoside transporter 4	ENT4; PMAT; Plasma membrane monoamine transporter; SLC29A4; Solute carrier family 29 member 4; hENT4	DR00133	Metformin	1,1-Dimethyl biguanide; 1,1-Dimethylbiguanide; 3-(diaminomethylidene)-1,1-dimethylguanidine; DMGG; Diabetosan; Diabex; Diabex (TN); Diaformin (TN); Dianben (TN); Dimethylbiguanide; Dimethylbiguanidine; Dimethyldiguanide; Dimethylguanylguanidine; Fluamine; Flumamine; Fortamet (TN); Gen-Metformin; Glifage; Gliguanid; Glucophage (TN); Glumetza; Glumetza (TN); Glycon; Haurymelin; Islotin; LA-6023; Melbin; Metformin (USAN/INN); Metformin [USAN:INN:BAN]; Metformina; Metformina [DCIT]; Metformina [Spanish]; Metformine; Metformine [INN-French]; Metforminum; Metforminum [INN-Latin]; Metiguanide; N,N-Dimethylbiguanide; N,N-Dimethyldiguanide; N,N-dimethylimidodicarbonimidic diamide; N1,N1-Dimethylbiguanide; NNDG; Nu-Metformin; Obimet (TN); Riomet (TN); Siofor
DTD0250	SLC29A4	Equilibrative nucleoside transporter 4	ENT4; PMAT; Plasma membrane monoamine transporter; SLC29A4; Solute carrier family 29 member 4; hENT4	DR00189	Serotonin	1H-Indol-5-ol, 3-(2-aminoethyl)-; 3-(2-Amino-ethyl)-1H-indol-5-ol; 3-(2-Aminoethyl)-1H-indol-5-ol; 3-(2-Aminoethyl)indol-5-ol; 3-(beta-Aminoethyl)-5-hydroxyindole; 333DO1RDJY; 5-HT; 5-HYDROXYTRYPTAMINE; 5-Hta; 5-Hydroxy-3-(beta-aminoethyl)indole; 50-67-9; Antemoqua; Antemovis; BRN 0143524; CHEBI:28790; Ds substance; EINECS 200-058-9; Enteramin; Enteramine; Hippophain; Indol-5-ol, 3-(2-aminoethyl)-; Serotonine; Substance DS; Substanz DS; Thrombocytin; Thrombotonin; Tryptamine, 5-hydroxy-; UNII-333DO1RDJY
DTD0251	SLC2A1	Glucose transporter type 1	CSE; DYT17; DYT18; DYT9; EIG12; GLUT; GLUT-1; GLUT1; GLUT1DS; HTLVR; HepG2 glucose transporter; PED; SDCHCN; SLC2A1; Solute carrier family 2, facilitated glucose transporter member 1	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0251	SLC2A1	Glucose transporter type 1	CSE; DYT17; DYT18; DYT9; EIG12; GLUT; GLUT-1; GLUT1; GLUT1DS; HTLVR; HepG2 glucose transporter; PED; SDCHCN; SLC2A1; Solute carrier family 2, facilitated glucose transporter member 1	DR00165	D-glucose	(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol; 2280-44-6; CPC hydrate; Cartose Cerelose; Clearsweet 95; Clintose L; D-Glc; D-Glcp; D-Glucopyranose; D-Glucopyranose, anhydrous; D-Glucopyranoside; D-glucose-ring; DSSTox_CID_2910; EINECS 218-914-5; Glc; Glc-OH; Glucodin; Glucopyranose; Glucopyranose, D-; Glucopyranoside; Glucose 40; Glucose solution; Meritose; Meritose 200; Roferose ST; Staleydex 130; Staleydex 95M; glc-ring
DTD0251	SLC2A1	Glucose transporter type 1	CSE; DYT17; DYT18; DYT9; EIG12; GLUT; GLUT-1; GLUT1; GLUT1DS; HTLVR; HepG2 glucose transporter; PED; SDCHCN; SLC2A1; Solute carrier family 2, facilitated glucose transporter member 1	DR00225	Quercetin	2-(3,4-Dihydroxy-phenyl)-3,5,7-trihydroxy-chromen-4-one; 2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one; 2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one dihydrate; 2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one; 2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one; 3',4',5,7-Tetrahydroxyflavan-3-ol; 3',4',5,7-tetrahydroxyflavon-3-ol; 3,3',4',5,7-Pentahydroxyflavone; 3,3',4',5,7-Pentahydroxyflavone dihydrate; 3,3',4,5,7-Pentahydroxyflavone; 3,5,7,3',4'-Pentahydroxyflavone; 3,5,7-Trihydroxy-2-(3,4-dihydroxyphenyl)-4H-chromen-4-on; 3,5,7-trihydroxy-2-(3,4-dihydroxyphenyl)-4H-chromen-4-one; C.I . natural yellow 10; C.I. 75670; C.I. Natural Yellow 10; C.I. Natural red 1; C.I. Natural yellow 10 & 13; CI Natural Yellow 10; CU-01000012502-3; Cyanidelonon 1522; Flavin meletin; KSC-10-126; KSC-23-76; KUC104418N; KUC107684N; Kvercetin; Kvercetin [Czech]; LIM-5662; LNS-5662; Meletin; MixCom3_000183; Natural Yellow 10; P0042; Q 0125; QUE; Quercetin content; Quercetin dihydrate; Quercetine; Quercetol; Quercitin; Quertin; Quertine; Sophoretin; T-Gelb bzw. grun 1; TNP00070; TNP00089; Xanthaurine
DTD0251	SLC2A1	Glucose transporter type 1	CSE; DYT17; DYT18; DYT9; EIG12; GLUT; GLUT-1; GLUT1; GLUT1DS; HTLVR; HepG2 glucose transporter; PED; SDCHCN; SLC2A1; Solute carrier family 2, facilitated glucose transporter member 1	DR00260	Dehydroascorbic acid	dehydroascorbate
DTD0251	SLC2A1	Glucose transporter type 1	CSE; DYT17; DYT18; DYT9; EIG12; GLUT; GLUT-1; GLUT1; GLUT1DS; HTLVR; HepG2 glucose transporter; PED; SDCHCN; SLC2A1; Solute carrier family 2, facilitated glucose transporter member 1	DR00312	Arsenite	13768-07-5; AC1L2NJ5; Arsenenous acid; Arsenite (ion)
DTD0252	SLC2A10	Glucose transporter type 10	ATORS; ATS; GLUT-10; GLUT10; SLC2A10; Solute carrier family 2, facilitated glucose transporter member 10	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0254	SLC2A12	Glucose transporter type 12	GLUT-12; GLUT12; SLC2A12; Solute carrier family 2, facilitated glucose transporter member 12	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0256	SLC2A14	Glucose transporter type 14	GLUT-14; GLUT14; SLC2A14; SLC2A3P3; Solute carrier family 2, facilitated glucose transporter member 14	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0256	SLC2A14	Glucose transporter type 14	GLUT-14; GLUT14; SLC2A14; SLC2A3P3; Solute carrier family 2, facilitated glucose transporter member 14	DR00260	Dehydroascorbic acid	dehydroascorbate
DTD0257	SLC2A2	Glucose transporter type 2	Solute carrier family 2, facilitated glucose transporter member 2; GLUT-2; SLC2A2; GLUT2	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0258	SLC2A3	Glucose transporter type 3	GLUT-3; GLUT3; SLC2A3; Solute carrier family 2, facilitated glucose transporter member 3	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0262	SLC2A4	Glucose transporter type 4	GLUT-4; GLUT4; SLC2A4; Solute carrier family 2, facilitated glucose transporter member 4	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0263	SLC2A5	Glucose transporter type 5	Fructose transporter; GLUT-5; GLUT5; SLC2A5; Solute carrier family 2, facilitated glucose transporter member 5	DR00043	Fructose	(3S,4R,5R)-1,3,4,5,6-pentahydroxyhexan-2-one; 30237-26-4; 53188-23-1; 57-48-7; AI3-23514; Apir Levulosa; CCRIS 3335; D(-)-Fructose; D(-)-Fructose, 99%; D-(-)-Fructose; D-(-)-Fructose, &gt; D-(-)-Levulose; D-Levulose; D-fructose; DL-Fructose; EINECS 200-333-3; Fructon; Fructose solution; Fructose, D-; Fructose, pure; Furucton; Hi-Fructo 970; Krystar 300; Levulosa; Levulosa Baxter; Levulosa Braun; Levulosa Ibys; Levulosa Ife; Levulosa Mein; Levulosado Braun; MFCD00148910; Methose; Nevulose; Sugar, fruit; arabino-Hexulose; keto-D-fructose
DTD0264	SLC2A6	Glucose transporter type 6	GLUT-6; GLUT6; HSA011372; SLC2A6; Solute carrier family 2, facilitated glucose transporter member 6	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0265	SLC2A7	Glucose transporter type 7	GLUT-7; GLUT7; SLC2A7; Solute carrier family 2, facilitated glucose transporter member 7	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0265	SLC2A7	Glucose transporter type 7	GLUT-7; GLUT7; SLC2A7; Solute carrier family 2, facilitated glucose transporter member 7	DR00043	Fructose	(3S,4R,5R)-1,3,4,5,6-pentahydroxyhexan-2-one; 30237-26-4; 53188-23-1; 57-48-7; AI3-23514; Apir Levulosa; CCRIS 3335; D(-)-Fructose; D(-)-Fructose, 99%; D-(-)-Fructose; D-(-)-Fructose, &gt; D-(-)-Levulose; D-Levulose; D-fructose; DL-Fructose; EINECS 200-333-3; Fructon; Fructose solution; Fructose, D-; Fructose, pure; Furucton; Hi-Fructo 970; Krystar 300; Levulosa; Levulosa Baxter; Levulosa Braun; Levulosa Ibys; Levulosa Ife; Levulosa Mein; Levulosado Braun; MFCD00148910; Methose; Nevulose; Sugar, fruit; arabino-Hexulose; keto-D-fructose
DTD0266	SLC2A8	Glucose transporter type 8	GLUT-8; GLUT8; GLUTX1; Glucose transporter type X1; SLC2A8; Solute carrier family 2, facilitated glucose transporter member 8	DR00011	2-Deoxyglucose	2-DG; 2-DG (epilepsy), NeurogenomeX; 2-DG (epilepsy), NeurogenomeX); 2-deoxy-D-glucose; D-arabinohexose; Dextrose; Glucose; University of Wisconsin-Madison/NeuroGenomeX
DTD0269	SLC30A1	Zinc transporter 1	SLC30A1; Solute carrier family 30 member 1; ZNT1; ZRC1; ZnT-1	DR00068	Zinc salts	.
DTD0270	SLC30A10	Zinc transporter 10	HMDPC; HMNDYT1; Manganese transporter SLC30A10; SLC30A10; Solute carrier family 30 member 10; ZNT10; ZnT-10	DR00068	Zinc salts	.
DTD0271	SLC30A2	Zinc transporter 2	PP12488; SLC30A2; Solute carrier family 30 member 2; TNZD; ZNT2; ZnT-2	DR00068	Zinc salts	.
DTD0272	SLC30A3	Zinc transporter 3	SLC30A3; Solute carrier family 30 member 3; ZNT3; ZnT-3	DR00068	Zinc salts	.
DTD0273	SLC30A4	Zinc transporter 4	SLC30A4; Solute carrier family 30 member 4; ZNT4; ZnT-4	DR00068	Zinc salts	.
DTD0274	SLC30A5	Zinc transporter 5	SLC30A5; Solute carrier family 30 member 5; ZNT5; ZNTL1; ZTL1; ZnT-5; ZnT-like transporter 1; hZTL1	DR00068	Zinc salts	.
DTD0275	SLC30A6	Zinc transporter 6	MST103; MSTP103; SLC30A6; Solute carrier family 30 member 6; ZNT6; ZnT-6	DR00068	Zinc salts	.
DTD0276	SLC30A7	Zinc transporter 7	SLC30A7; Solute carrier family 30 member 7; ZNT7; ZNTL2; ZnT-7; Znt-like transporter 2	DR00068	Zinc salts	.
DTD0277	SLC30A9	Zinc transporter 9	BILAPES; C4orf1; GAC63; HuEL; Human embryonic lung protein; SLC30A9; Solute carrier family 30 member 9; ZNT9; ZnT-9	DR00068	Zinc salts	.
DTD0278	SLC31A1	High affinity copper uptake protein 1	COPT1; CTR1; Copper transporter 1; SLC31A1; Solute carrier family 31 member 1; hCTR1	DR00291	Cisplatin	(SP-4-1)-diamminedichloridoplatinum; (SP-4-1)-diamminedichloroplatinum; (SP-4-2)-diamminedichloridoplatinum; (SP-4-2)-diamminedichloroplatinum; Abiplatin; Biocisplatinum; Briplatin; Cis-DDP; Cis-Diamminedichloroplatinum; Cis-Dichlorodiammineplatinum(II); Cis-[PtCl2(NH3)2]; Cis-diamminedichloridoplatinum(II); Cismaplat; Cisplatin (Chemotherapy); Cisplatine; Cisplatino; Cisplatinum; Cisplatyl; Citoplationo; Lederplatin; Neoplatin; Peyrone's chloride; Peyrone's salt; Plastin; Platamine; Platidiam; Platinoxan; Randa; Trans-diamminedichloridoplatinum(II)
DTD0278	SLC31A1	High affinity copper uptake protein 1	COPT1; CTR1; Copper transporter 1; SLC31A1; Solute carrier family 31 member 1; hCTR1	DR00316	Oxaliplatin	ACT 078; Oxaloplatine; Oxaloplatino; Oxalitin; NSC 271670; Oxalato(1,2-diaminocyclohexane)platinum(II); Platinum (II), (cyclohexane-1,2-diammine)oxalato-; CCRIS 9143; Platinum, (1,2-cyclohexanediamine-N,N')(ethanedioato(2-)-O,O')-, (SP-4-2-(trans))-; Platinum, (1,2-cyclohexanediamine-kappaN,kappaN')(ethanedioato(2-)-kappaO1,kappaO2)-, (SP-4-2-(trans))-; Oxaliplatin [USAN:USP:INN:BAN]; CS-0992; HY-17371; NCI60_002138
DTD0278	SLC31A1	High affinity copper uptake protein 1	COPT1; CTR1; Copper transporter 1; SLC31A1; Solute carrier family 31 member 1; hCTR1	DR00469	Carboplatin	(SP-4-2)-diammine[cyclobutane-1,1-dicarboxylato(2-)-kappa(2)O,O']platinum; 1,1-Cyclobutanedicarboxylate diammine platinum (II); 1,1-Cyclobutanedicarboxylate diammine platinum(II); Azanide; C 2538; Carbopaltin; Carboplatin (JAN/USP/INN); Carboplatin (USAN); Carboplatin [USAN:INN:BAN:JAN]; Carboplatine; Carboplatine [French]; Carboplatino; Carboplatino [Spanish]; Carboplatinum; Carboplatinum [Latin]; Cbdca; Cis-(1,1-Cyclobutanedicarboxylato)diammineplatinum(II); Cis-Diamine(1,1-cyclobutanedicarboxylato)platinum(II); Cis-Diamine[1,1-cyclobutanedicarboxylato]platinum(II); Cis-Diammine(1,1-cyclobutanedicarboxylato) platinum; Cis-Diammine(1,1-cyclobutanedicarboxylato)platinum; Cis-Diammine(1,1-cyclobutanedicarboxylato)platinum(II); Cis-Diammine(cyclobutanedicarboxylato)platinumII; Cis-Diammine[1,1-cyclobutane-dicarboxylato] platinum; Cyclobutane-1,1-dicarboxylate; Cyclobutane-1,1-dicarboxylic acid; Diammine(1,1-cyclobutanedicarboxylato)platinum (II); Diammine(cyclobutane-1,1-dicarboxylato(2-)-O,O')platinum; Diammine-1,1-cyclobutane dicarboxylate platinum II; Diammine[cyclobutane-1,1-dicarboxylato(2-)-k2O1,O1]platinum; Ercar; IUPAC: Azane; JM 8; JM-8; Paraplatin; Paraplatin (TN); Paraplatin, Carboplatin; Paraplatin-AQ; Platinum(+2) Cation; Platinum(2+); Platinum(II), (1, 1-cyclobutanedicar; Platinum, diammine(1,1-cyclobutanedicarboxylato(2-)-O,O')-, (SP-4-2); Platinum, {diammine[1,1-cyclobut
DTD0278	SLC31A1	High affinity copper uptake protein 1	COPT1; CTR1; Copper transporter 1; SLC31A1; Solute carrier family 31 member 1; hCTR1	DR01187	Cupric sulfate	7758-98-7; All Clear Root Destroyer; BCS copper fungicide; Blue copper (VAN); Blue stone; Bonide Root Destroyer; CUPRIC SULFATE; Copper II sulfate; Copper Sulfate Powder; Copper monosulfate; Copper sulfate; Copper sulfate (1:1); Copper sulfate (CuSO; Copper sulphate; Copper(2+) sulfate; Copper(II) sulfate; Copper(ii) sulfate, anhydrous; CuSO4; Cupric sulfate anhydrous; Cupric sulphate; Cupricsulfate; Delcup; Hylinec; Incracide 10A; Incracide E 51; Kupfersulfat [German]; Monocopper sulfate; Sulfuric acid copper(2+) salt (1:1); Trinagle
DTD0280	SLC31A2	Probable low affinity copper uptake protein 2	Copper transporter 2; hCTR2; COPT2; CTR2; SLC31A2; Solute carrier family 31 member 2	DR00291	Cisplatin	(SP-4-1)-diamminedichloridoplatinum; (SP-4-1)-diamminedichloroplatinum; (SP-4-2)-diamminedichloridoplatinum; (SP-4-2)-diamminedichloroplatinum; Abiplatin; Biocisplatinum; Briplatin; Cis-DDP; Cis-Diamminedichloroplatinum; Cis-Dichlorodiammineplatinum(II); Cis-[PtCl2(NH3)2]; Cis-diamminedichloridoplatinum(II); Cismaplat; Cisplatin (Chemotherapy); Cisplatine; Cisplatino; Cisplatinum; Cisplatyl; Citoplationo; Lederplatin; Neoplatin; Peyrone's chloride; Peyrone's salt; Plastin; Platamine; Platidiam; Platinoxan; Randa; Trans-diamminedichloridoplatinum(II)
DTD0281	SLC32A1	Vesicular inhibitory amino acid transporter	GABA and glycine transporter; SLC32A1; Solute carrier family 32 member 1; VGAT; VIAAT; Vesicular GABA transporter; hVIAAT	DR00831	Gamma-aminobutyric acid	1956/12/2; 3-Carboxypropylamine; 4-Aminobutanoic acid; 4-amino-butanoic acid; 4-aminobutyrate; 4-aminobutyric acid; Aminalon; Butyric acid, 4-amino-; GABA; GAMMA-AMINO-BUTANOIC ACID; Gaballon; Gamarex; Gamastan; Gammagee; Gammalon; Gammalone; Gammar; Gammasol; Gamulin; Immu-G; Mielogen; Mielomade; Piperidic acid; Piperidinic acid; Reanal; butanoic acid, 4-amino-; gamma-Amino butyric acid; gamma-Aminobutanoic acid; gamma-Aminobuttersaeure; gamma-Aminobutyric acid; gamma-amino-n-butyric acid; gamma-aminobutyric acid; omega-Aminobutyric acid
DTD0284	SLC34A1	Sodium-dependent phosphate transport protein 2A	FRTS2; HCINF2; NPHLOP1; NPT2; NPTIIa; Na(+)-dependent phosphate cotransporter 2A; Na(+)/Pi cotransporter 2A; NaPi-2a; NaPi-3; SLC11; SLC34A1; Sodium-phosphate transport protein 2A; Sodium/phosphate cotransporter 2A; Solute carrier family 34 member 1	DR00339	Calcium phosphate	Bonarka; Calcigenol simple; Calcium orthophosphate; Calcium phosphate; Calcium phosphate (3:2); Calcium phosphate (Ca3(PO4)2); Calcium phosphate tribasic; Calcium tertiary phosphate; Natural whitlockite; Phosphoric acid, calcium salt; Phosphoric acid, calcium salt (2:3); Synthos; TRICALCIUM PHOSPHATE; Tertiary calcium phosphate; Tribasic calcium phosphate; Tricalcium diphosphate; Tricalcium orthophosphate; beta-TCP; beta-Tricalcium phosphate
DTD0285	SLC34A2	Sodium-dependent phosphate transport protein 2B	NAPI-3B; NAPI-IIb; NPTIIb; Na(+)-dependent phosphate cotransporter 2B; Na(+)/Pi cotransporter 2B; NaPi-2b; NaPi3b; SLC34A2; Sodium-phosphate transport protein 2B; Sodium/phosphate cotransporter 2B; Solute carrier family 34 member 2	DR00376	Sodium phosphate dibasic/Sodium phosphate monobasic	Anhydrous sodium acid phosphate; Dibasic sodium phosphate; Dipotassium phosphate anhydrous; Monobasic potassium acid phosphate; Monobasic sodium phosphate; Phosphate; Potassium phosphate; Sodium phosphate
DTD0286	SLC34A3	Sodium-dependent phosphate transport protein 2C	HHRH; NPT2C; NPTIIC; Na(+)-dependent phosphate cotransporter 2C; Na(+)/Pi cotransporter 2C; NaPi-2c; SLC34A3; Sodium-phosphate transport protein 2C; Sodium/inorganic phosphate cotransporter IIC; Sodium/phosphate cotransporter 2C; Solute carrier family 34 member 3	DR00355	Calcium phosphate dihydrate	Calcium phosphate dihydrate
DTD0287	SLC35A1	CMP-sialic acid transporter	CDG2F; CMP-SA-Tr; CMP-Sia-Tr; CMPST; CST; SLC35A1; Solute carrier family 35 member A1; hCST	DR00114	CMP-sialic acid	(2R,4S,5R,6R)-2-[({[(2R,3S,4R,5R)-5-(4-amino-2-oxo-1,2-dihydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]-5-acetamido-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid; 3063-71-6; CHEBI:16556; CMP acetylneuraminic acid; CMP-N-acetyl-beta-neuraminate; CMP-N-acetylneuraminate; CMP-NeuNAc; CMP-Sialic acid; CYTIDINE-5'-MONOPHOSPHATE-5-N-ACETYLNEURAMINIC ACID; Cmp-D-N-acetylneuraminic acid; Cmp-nana; NCC; cytidine monophosphate N-acetylneuraminic acid
DTD0295	SLC35B4	UDP-xylose and UDP-N-acetylglucosamine transporter	SLC35B4; Solute carrier family 35 member B4; YEA; YEA4; YEA4 homolog	DR00090	UDP-xylose	AC1L2DQI; CHEBI:16082; DB01713; GTPL4730; J-700264; Mono-a-D-xylopyranosyl ester; P1-a-D-xylopyranosyl ester; UDP-ALPHA-D-XYLOPYRANOSE; UDP-D-xylose; UDP-a-D-xylose; UDP-alpha-D-xylose; UDP-xylose; UDPxylose; UDX; URIDINE DIPHOSPHATE XYLOSE; URIDINE-5'-DIPHOSPHATE-XYLOPYRANOSE; Udp xylose; Uridine 5'-(trihydrogen diphosphate), P'-alpha-D-xylopyranosyl ester; Uridine 5'-diphosphoric acid beta-a; Uridine 51-pyrophosphate, a-D-xylopyranosyl ester; ZINC8551129; uridine 5'-[3-(alpha-D-xylopyranosyl) dihydrogen diphosphate]
DTD0296	SLC35C1	GDP-fucose transporter 1	CDG2C; FUCT1; SLC35C1; Solute carrier family 35 member C1	DR00160	GDP-fucose	GDP-L-fucose; guanosine diphosphate fucose
DTD0299	SLC35D2	UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter	HFRC; HFRC1; Homolog of Fringe connection protein 1; SLC35D2; SQV7-like protein; SQV7L; Solute carrier family 35 member D2; UDP-galactose transporter-related protein 8; UGTrel8	DR00178	UDP-glucose	uridine diphosphate glucose
DTD0305	SLC35E4	Solute carrier family 35 member E4	SLC35E4; Solute carrier 35 member E4	DR00335	Thiamine pyrophosphate	B-Neurox; Berolase; Biosyth; Bioxylasi; Bivitasi; Co-Bi; Co-carboxylase; Cocarbina; Cocarboxil; Cocarboxilasa; Cocarboxylasum; Cocarboxylasum [INN-Latin]; Coenbione; Coxylase; Diphosphothiamin; Diphosphothiamine; Farmaneurina; Metabolase; Nutrase; Pyrolase; Pyruvodehydrase; TDP (thiamin ester); TPP (coenzyme); Thiamine pyrophosphate; Thiamine pyrophosphate chloride; Thiamine pyrophosphoric ester; Thiamine-PP; Thiaminediphosphate; Thiaminepyrophosphate; Thiaminpyrophosphate; UNII-XMK8K8EVIU; cocarboxylase
